Engineer,JobDate,JobNumber ,ClientName,SITENAME,Product,Vendor,ServiceType,TimeIN,TimeOUT,JobStatus ,NonClosureReason,Remarks,KMStart,KMEnd,SalesRep,Location,Area / City,NatureOfJob,CostCentre,Day,Actual Hours,School ID - SLP
SHIJO,07-Jun-18,5895,Cash Customer,Cash Customer,L3050,EPSON,REPAIR,08.00 AM,10.00 AM,COMPLETED,ABNORMAL PRINT,,,,,,,,,,,
SHIJO,07-Jun-18,5896,Soil deep,Soil deep,L365,EPSON,REPAIR,10.00 AM,11.00 AM,NON COMP,NOT PRINTING,,,,,,,,,,,
SHIJO,07-Jun-18,5898,Presto BUSINES,Presto BUSINES,SC2000,BROTHER,REPAIR,11.00AM,01.00PM,NON COMP,RESET STAMP-ERROR MESSG,,,,,,,,,,,
SHIJO,07-Jun-18,5900,Bright Apollo,Bright appolo,L3050,EPSON,REPAIR,1.00 PM,2.00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,07-Jun-18,5910,Ashoka electr,Ashoka electr ,PTD600,BROTHER,REPAIR,02.00 PM,03.00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,10-Jun-18,5916,Saood computer,Saood computer,LQ2190,EPSON,REPAIR,08.00AM,09.00 AM,COMPLETED,,,,,,,,,,,,
SHIJO,10-Jun-18,5920,Cash Customer,Cash Customer,CX9300F,EPSON,REPAIR,09.00AM,11.00AM,NOT COMPLTE,ABNORMAL PRINT,,,,,,,,,,,
SHIJO,10-Jun-18,5927,Cash Customer,Cash Customer,L386,EPSON,REPAIR,11.00 AM,01.00PM,COMPLETED,PAPER JAM,,,,,,,,,,,
SHIJO,10-Jun-18,5937,Music arts,Music arts,L355,EPSON,REPAIR,01.00 PM,02.00PM,COMPLETED,NOT PRINTING,RETURN,,,,,,,,,,
SHIJO,10-Jun-18,5941,Saood computer,Saood computer,LQ2190,EPSON,REPAIR,02.00PM,03.00 PM,ABNORMAL PRINTING,,COMBINTN GEAR,,,,,,,,,,
SHIJO,11-Jun-18,5972,Grand Pcd,Grand Pcd,LQ 350,EPSON,REPAIR,08.00AM,09.00AM,ABNORMAL PRINTING,,MAIN BOARD,,,,,,,,,,
SHIJO,11-Jun-18,5977,Ace Crane,Ace Crane,PT7600,BROTHER,REPAIR,09.00AM,11.00AM,ABNORMAL PRINTING,MAIN BOARD,WAITNG PARTS,,,,,,,,,,
SHIJO,11-Jun-18,5978,Ace Crane,Ace Crane,PTE 300,BROTHER,REPAIR,11.00AM,01.00PM,ABNORMAL PRINTING,WAITNG PARTS,,,,,,,,,,,
SHIJO,11-Jun-18,5979,AL BADAWI,AL BADAWI ELECTR,L 365,EPSON,REPAIR,01.00PM,02.00PM,POROUS PAD,WAITNG PARTS,,,,,,,,,,,
SHIJO,11-Jun-18,5991,AL TIMUS,AL TIMUS,PT D200,BROTHER,REPAIR,02.00PM,03.00PM,REPLACE UNIT,SWAP,,,,,,,,,,,
SHIJO,12-Jun-18,5994,SATYA,SATYA,L365,EPSON,REPAIR,08.00AM,10.00AM,ABNORMAL PRINTING,PRINT HEAD,,,,,,,,,,,
SHIJO,12-Jun-18,5996,Viswanath Sreepada,Viswanath Sreepada,L3060,EPSON,REPAIR,10.00AM,11.45 AM,ABNORMAL PRINTING,TWO LIGHTS BLINKNG,,,,,,,,,,,
SHIJO,12-Jun-18,16689,Al Mahaliya trading,Al Mahaliya trading,PtE300,BROTHER,REPAIR,11:45 AM,01:00 PM,PENDING,not working,,,,,,,,,,,
SHIJO,12-Jun-18,16690,Al Mahaliya trading,Al Mahaliya trading,PT-D600,BROTHER,REPAIR,01:00 PM,02:00 PM,PENDING,not working,,,,,,,,,,,
SHIJO,12-Jun-18,5772,Starlight information technology,Starlight information technology,LX350,EPSON,REPAIR,02:00 PM,03:00 PM,PENDING,not working,,,,,,,,,,,
SHIJO,13-Jun-18,5810,Emirates Snack Foods LLC,Emirates Snack Foods LLC,LQ2190,EPSON,REPAIR,08:00 AM,09:15 AM,pending,characters are missing( paper 1+3),,,,,,,,,,,
SHIJO,13-Jun-18,5814,Duct Fab,Duct Fab,LQ590,EPSON,REPAIR,09:15 AM,10:45 AM,pending,paper feeding problem,,,,,,,,,,,
SHIJO,13-Jun-18,5816,Cash Customer,Cash Customer,L355,EPSON,REPAIR,10:45 AM,11:55 AM,COMPLETED,black color not printing,,,,,,,,,,,
SHIJO,13-Jun-18,5835,Steigens general trading LLC,Steigens general trading LLC,L355,EPSON,REPAIR,11:55 AM,12:45 PM,COMPLETED,Lines on the printout,,,,,,,,,,,
SHIJO,13-Jun-18,5836,Metro-mac,Metro-mac,PT9800,BROTHER,REPAIR,12:45 PM,02:00 PM,COMPLETED,no print out & cutter jam,,,,,,,,,,,
SHIJO,13-Jun-18,5844,cash customer,cash customer,L386,EPSON,REPAIR,02:00 PM,03:00 PM,COMPLETED,lines on the printout & not clear prints,,,,,,,,,,,
SHIJO,14-Jun-18,16820,almoe ads/oa service,almoe ads/oa service,D600,BROTHER,REPAIR,08:00 AM,09:15 AM,pending,rearranagement & cannibalizing the units,,,,,,,,,,,
SHIJO,14-Jun-18,5874,Bio Pharma,Bio Pharma,L550,EPSON,REPAIR,09:15 AM,10:25 AM,pending,ink pad error,,,,,,,,,,,
SHIJO,14-Jun-18,5895,Cash Customer,Cash Customer,L3050,EPSON,REPAIR,10:25 AM,11:45 AM,COMPLETED,color print out issue,,,,,,,,,,,
SHIJO,14-Jun-18,5896,Soil deep - Cash Customer,Soil deep - Cash Customer,L365,EPSON,REPAIR,11:45 AM,01:00 PM,pending,not printing properly color & black,,,,,,,,,,,
SHIJO,14-Jun-18,5898,Presto  Businessmen Services ,Presto  Businessmen Services ,SC2000,BROTHER,REPAIR,01:00 PM,02:10 PM,pending,"showing error "" Reset Stamp""",,,,,,,,,,,
SHIJO,14-Jun-18,5910,Ashoka Electrical,Ashoka Electrical,PTD600,BROTHER,REPAIR,02:10 PM,03:00 PM,COMPLETED,not working,,,,,,,,,,,
SHIJO,17-Jun-18,5896,Soil deep - Cash Customer,Soil deep - Cash Customer,L365,EPSON,REPAIR,08:00 AM,09:10 AM,pending,not printing properly color & black,,,,,,,,,,,
SHIJO,17-Jun-18,5898,Presto  Businessmen Services ,Presto  Businessmen Services ,SC2000,BROTHER,REPAIR,09:10 AM,10:10 AM,pending,"showing error "" Reset Stamp""",,,,,,,,,,,
SHIJO,17-Jun-18,5900,Bright Apollo,Bright Apollo,L3050,EPSON,REPAIR,10:10 AM,11:15 AM,ready,not printing color,,,,,,,,,,,
SHIJO,17-Jun-18,5910,Ashoka Electrical,Ashoka Electrical,PTD600,BROTHER,REPAIR,11:15 AM,12:30 PM,COMPLETED,not working,,,,,,,,,,,
SHIJO,17-Jun-18,5916,Saood Computers,Saood Computers,LQ2190,EPSON,REPAIR,12:30 PM,1:45pm,COMPLETED,paper jam (paper 1+2),,,,,,,,,,,
SHIJO,17-Jun-18,5920,Cash customer,Cash customer,CX9300F,EPSON,REPAIR,01:45 PM,02:15 PM,pending,general servicing,,,,,,,,,,,
SHIJO,17-Jun-18,5927,cash customer - KBR Me,cash customer - KBR Me,L386,EPSON,REPAIR,02:15 PM,3:00pm,COMPLETED,paper jam ,,,,,,,,,,,
SHIJO,17-Jun-18,5937,Music Art,Music Art,L355,EPSON,REPAIR,03:00 PM,04:00 PM,Returned,Not working … Ink lights are continous blinking,,,,,,,,,,,
SHIJO,17-Jun-18,5941,Saood Computers,Saood Computers,LQ2190,EPSON,REPAIR,04:00 PM,05:00 PM,pending,lines on the print out at the bottom & sometimes charactes overlapping,,,,,,,,,,,
SHIJO,18-Jun-18,5972,Grand PCD Trading,Grand PCD Trading,LQ350,EPSON,REPAIR,08:00 AM,09:00 AM,pending,Not Working Properly,,,,,,,,,,,
SHIJO,18-Jun-18,5977,ACE CRANES & ENGINEERING FZ - LLC,ACE CRANES & ENGINEERING FZ - LLC,PT-7600,BROTHER,REPAIR,10:45 AM,12:00 PM,pending,Not Working,,,,,,,,,,,
SHIJO,18-Jun-18,5978,ACE CRANES & ENGINEERING FZ - LLC,ACE CRANES & ENGINEERING FZ - LLC,E300,BROTHER,REPAIR,12:00 PM,02:00 PM,pending,Not Working,,,,,,,,,,,
SHIJO,18-Jun-18,5979,Al BADAWI Electricals,Al BADAWI Electricals,L365,EPSON,REPAIR,02:00 PM,05:00 PM,Pending,Two light  Blinking,,,,,,,,,,,
SHIJO,19-Jun-18,5994,Satya,Satya,L365,EPSON,REPAIR,08:00 AM,09:35 AM,Pending,Line - While Printing,,,,,,,,,,,
SHIJO,19-Jun-18,5772,Starlight information technology,Starlight information technology,LX350,EPSON,REPAIR,09:35 AM,10:40 AM,pending,not working,,,,,,,,,,,
SHIJO,19-Jun-18,5776,Laundry box,Laundry box,PT9800,BROTHER,REPAIR,10:40 AM,11:45 AM,COMPLETED,not working,,,,,,,,,,,
SHIJO,19-Jun-18,5781,Kalon technology Trading FZCO,Kalon technology Trading FZCO,L382,EPSON,REPAIR,11:45 AM,12:30 PM,COMPLETED,printing slanting & even copy,,,,,,,,,,,
SHIJO,19-Jun-18,5783,Salmon Farm,Salmon Farm,QL-720,BROTHER,REPAIR,12:30 PM,01:45 PM,COMPLETED,cutter jam after 4 printers,,,,,,,,,,,
SHIJO,19-Jun-18,5789,Cash Customer,Cash Customer,L355,EPSON,REPAIR,01:45 PM,03:00 PM,COMPLETED,not feeding paper,,,,,,,,,,,
SHIJO,20-Jun-18,6035,Hyvision technology,Hyvision technology,LQ690,EPSON,REPAIR,8:OO AM,9:00AM,COMPLETED,Letter missing and Line - Sample attached,,,,,,,,,,,
SHIJO,20-Jun-18,16893,Hatta Castle Studio,Hatta Castle Studio,L565,EPSON,REPAIR,09:00 AM,10:15 AM,COMPLETED,Ink pad life expiry,,,,,,,,,,,
SHIJO,20-Jun-18,5209,Cash Customer,Cash Customer,L565,EPSON,REPAIR,10:15 AM,11:30 AM,cancelled,Scanner issue & printing blank pages inbetween,,,,,,,,,,,
SHIJO,20-Jun-18,5210,Consulate of Ukrain,Consulate of Ukrain,L565,EPSON,REPAIR,11:30 AM,12:55 PM,cancelled,Printing problem,,,,,,,,,,,
SHIJO,20-Jun-18,5218,Cash Customer,Cash Customer,L3050,EPSON,REPAIR,12:55 PM,02:00 PM,ready,all lights blinking but the unit is printing,,,,,,,,,,,
SHIJO,20-Jun-18,5243,Al Maqam Computer LLC,Al Maqam Computer LLC,LQ2190,EPSON,REPAIR,02:00 PM,03:00 PM,Completed,not working,,,,,,,,,,,
SHIJO,20-Jun-18,5244,Top Line rent A car,Top Line rent A car,L565,EPSON,REPAIR,03:00 PM,05:00 PM,cancelled,printing problem,,,,,,,,,,,
SHIJO,21-Jun-18,5255,Al Yarmook furniture,Al Yarmook furniture,LQ 350,EPSON,REPAIR,08:00 AM,09:10 AM,completed,not working,,,,,,,,,,,
SHIJO,21-Jun-18,5259,Ghulam Hussain Trading,Ghulam Hussain Trading,LQ350,EPSON,REPAIR,09:10 AM,10:10 AM,Completed,allignment issue,,,,,,,,,,,
SHIJO,21-Jun-18,5275,Cash Customer,Cash Customer,L365,EPSON,REPAIR,10:10 AM,12:45 PM,pending,ink pad error,,,,,,,,,,,
SHIJO,21-Jun-18,5276,Middle East Stationery,Middle East Stationery,PT D600,BROTHER,REPAIR,12:45 PM,03:00 PM,pending,Broken display panel (internally),,,,,,,,,,,
SHIJO,21-Jun-18,5307,Cash Customer,Cash Customer,L365,EPSON,REPAIR,03:00 PM,05:00 PM,pending,print quality not good - missing nozzles,,,,,,,,,,,
SHIJO,24-Jun-18,5036,CASH CUSTOMER,CASH CUSTOMER,L365,EPSON,REPAIR,08:00 AM,10:00 AM,completed,printing problem,,,,,,,,,,,
SHIJO,24-Jun-18,5037,Far East Hardware,Far East Hardware,LQ350,EPSON,REPAIR,10:00 AM,11:00 AM,completed,printing problem,,,,,,,,,,,
SHIJO,24-Jun-18,5038,Nishad Tourism,Nishad Tourism,L386,EPSON,REPAIR,11:00 AM,01:00 PM,completed,printing problem,,,,,,,,,,,
SHIJO,24-Jun-18,5050,Sudanees FZ Market Co,Sudanees FZ Market Co,L386,EPSON,REPAIR,01:00 PM,03:00 PM,completed,Printing problem. Lines on the paper,,,,,,,,,,,
SHIJO,24-Jun-18,5052,Golden Neon,Golden Neon,L1300,EPSON,REPAIR,03:00 PM,05:00 PM,completed,printing not clear,,,,,,,,,,,
SHIJO,25-Jun-18,5058,Cash customer,Cash customer,stylus photo T50,EPSON,REPAIR,8:00AM,10:00 AM,COMPLETED,Printing problem. Lines on the paper,,,,,,,,,,,
SHIJO,25-Jun-18,5994,SATYA,SATYA,L365,EPSON,REPAIR,10.00AM,10.20AM,ABNORMAL PRINTING,line- while printing,COLLECT,,,,,,,,,,
SHIJO,25-Jun-18,6080,Shirts corner,Shirts corner,L365,EPSON,REPAIR,10:20 AM,11:25 AM,COMPLETED,head issue,COLLECT,,,,,,,,,,
SHIJO,25-Jun-18,5061,Hyundai Mobis,Hyundai Mobis,LW-900P,EPSON,REPAIR,11:25am,01:00 PM,completed,internet explorer 11 not printing,,,,,,,,,,,
SHIJO,25-Jun-18,5062,Red Rose electronics,Red Rose electronics,L386,EPSON,REPAIR,01:00 PM,02:00 PM,completed,Paper jam,,,,,,,,,,,
SHIJO,25-Jun-18,5079,ARCWELD,ARCWELD,L355,EPSON,REPAIR,02:00 PM,04:00 PM,collected,porous pad problem,,,,,,,,,,,
SHIJO,25-Jun-18,5085,Netcare computer,Netcare computer,L382,EPSON,REPAIR,04:00 PM,05:00 PM,completed,While printing blank ,,,,,,,,,,,
SHIJO,26-Jun-18,5088/5152,Sasha Computers LLC,Sasha Computers LLC,L382,EPSON,REPAIR,08:00 AM,10:00am,collected,connecting issue,,,,,,,,,,,
SHIJO,26-Jun-18,5098,Cash customer,Cash customer,L365,EPSON,REPAIR,10:00 AM,12:00pm,Completed,Wifi not connected properly,,,,,,,,,,,
SHIJO,26-Jun-18,5103,Al sayegh Group,Al sayegh Group,LQ 690,EPSON,REPAIR,12:00pm,02:00 PM,Completed,Alignment issue,,,,,,,,,,,
SHIJO,26-Jun-18,5104/ 5107,Bright Apollo,Bright Apollo,L365,EPSON,REPAIR,02:00 PM,05:00 PM,Completed,Not working,,,,,,,,,,,
SHIJO,27-Jun-18,6099,Khalil Mirza,Khalil Mirza,L220,EPSON,REPAIR,08:00 AM,09:00 AM,COMPLETED,Color not printing clearly,COLLECT,,,,,,,,,,
SHIJO,27-Jun-18,5176,Muscat Pharmaceutical Trading,Muscat Pharmaceutical Trading,DFX9000,EPSON,REPAIR,09:00 AM,10:00 AM,completed,for service,,,,,,,,,,,
SHIJO,27-Jun-18,5185,Cash customer,Cash customer,L365,EPSON,REPAIR,10:00 AM,12:00 PM,cancelled,not printing,,,,,,,,,,,
SHIJO,27-Jun-18,5187,Whitemountin Trdg,Whitemountin Trdg,LQ350,EPSON,REPAIR,12:00 PM,02:00 PM,Completed,Printing problem,,,,,,,,,,,
SHIJO,27-Jun-18,5188,Neel kamal,Neel kamal,L565,EPSON,REPAIR,02:00 PM,04:00 PM,completed,Printing problem,,,,,,,,,,,
SHIJO,27-Jun-18,5189,Qatar Steel,Qatar Steel,L1300,EPSON,REPAIR,04:00 PM,05:00 PM,ready,Printing problem,,,,,,,,,,,
SHIJO,28-Jun-18,6103,Muhammed,Muhammed,L365,EPSON,REPAIR,08:00 AM,09:30 AM,COMPLETED,,,,,,,,,,,,
SHIJO,28-Jun-18,5209,Cash Customer,Cash Customer,L565,EPSON,REPAIR,09:30 AM,10:30 AM,Completed,Scanner issue & printing blank pages inbetween,,,,,,,,,,,
SHIJO,28-Jun-18,5210,Consulate of Ukrain,Consulate of Ukrain,L565,EPSON,REPAIR,10:30 AM,11:30 AM,Completed,Printing problem,,,,,,,,,,,
SHIJO,28-Jun-18,5218,Cash Customer,Cash Customer,L3050,EPSON,REPAIR,11:30 AM,12:30 PM,cancelled,all lights blinking but the unit is printing,,,,,,,,,,,
SHIJO,28-Jun-18,5243,Al Maqam Computer LLC,Al Maqam Computer LLC,LQ2190,EPSON,REPAIR,12:30 PM,02:30 PM,cancelled,not working,,,,,,,,,,,
SHIJO,28-Jun-18,5244,Top Line rent A car,Top Line rent A car,L565,EPSON,REPAIR,02:30 PM,05:00 PM,ready,printing problem,,,,,,,,,,,
SHIJO,01-Jul-18,5255,Al Yarmook furniture,Al Yarmook furniture,LQ 350,EPSON,REPAIR,08:00 AM,09:00 AM,Completed,not working,,,,,,,,,,,
SHIJO,01-Jul-18,5259,Ghulam Hussain Trading,Ghulam Hussain Trading,LQ350,EPSON,REPAIR,09:00 AM,10:30 AM,cancelled,allignment issue,,,,,,,,,,,
SHIJO,01-Jul-18,5275,Cash Customer,Cash Customer,L365,EPSON,REPAIR,10:30 AM,12:30 PM,completed,ink pad error,,,,,,,,,,,
SHIJO,01-Jul-18,5276,Middle East Stationery,Middle East Stationery,PT D600,BROTHER,REPAIR,12:30 PM,02:30 PM,Completed,Broken display panel (internally),,,,,,,,,,,
SHIJO,01-Jul-18,5307,Cash Customer,Cash Customer,L365,EPSON,REPAIR,02:30 PM,03:30 PM,pending,print quality not good - missing nozzles,,,,,,,,,,,
SHIJO,01-Jul-18,5312,Q-Line General Trading,Q-Line General Trading,L382,EPSON,REPAIR,03:30 PM,05:00 PM,pending,not printing properly,,,,,,,,,,,
SHIJO,02-Jul-18,5313,Far East Hardware,Far East Hardware,L386,EPSON,REPAIR,08:00 AM,09:00 AM,pending,black not printing properly,,,,,,,,,,,
SHIJO,02-Jul-18,5340,Cash Customer,Cash Customer,L550,EPSON,REPAIR,09:00 AM,10:30 AM,ready,ink pad error,,,,,,,,,,,
SHIJO,02-Jul-18,5341,Cash Customer,Cash Customer,WF5620,EPSON,REPAIR,10:30 AM,12:30 PM,completed,Magenta  nozzle missing & Black nozzle not clear ,,,,,,,,,,,
SHIJO,02-Jul-18,5343,Cash Customer,Cash Customer,L805,EPSON,REPAIR,12:30 PM,2:OO PM,Completed,paper jam .,,,,,,,,,,,
SHIJO,02-Jul-18,5344,Cash Customer,Cash Customer,L386,EPSON,REPAIR,02:00 PM,04:00 PM,COLLECTED,NOT FEEDING PAPER,,,,,,,,,,,
SHIJO,02-Jul-18,5345,Trust point Technology,Trust point Technology,L1300,EPSON,REPAIR,04:00 PM,05:00 PM,completed,black nozzle missing,,,,,,,,,,,
SHIJO,03-Jul-18,5346 / 5512,Cash Customer- Super Galvanising ME,Cash Customer- Super Galvanising ME,LQ690,EPSON,REPAIR,08:00 AM,09:30 AM,COMpleted,paper feeding issue,,,,,,,,,,,
SHIJO,03-Jul-18,5359,Cash Customer - Essar Steel ME,Cash Customer - Essar Steel ME,LQ690,EPSON,REPAIR,09:30 AM,10:30 AM,COLLECTED,not feeding paper,,,,,,,,,,,
SHIJO,03-Jul-18,,Almoe Abudhabi,Almoe Abudhabi,PT E550w,BROTHER,REPAIR,10:30 AM,11:30 AM,Completed,not cutting ,,,,,,,,,,,
SHIJO,03-Jul-18,5402,Laundry box,Laundry box,PT-P900W,BROTHER,REPAIR,11:30 AM,12:30 PM,COMPLETED,not feeding label & cutter issue,,,,,,,,,,,
SHIJO,03-Jul-18,5403,Almoe Karama,Almoe Karama,D200,BROTHER,REPAIR,12:30 PM,02:30 PM,completed,not feeding label & cutter issue,,,,,,,,,,,
SHIJO,03-Jul-18,5371,Far East Hardware,Far East Hardware,L386,EPSON,REPAIR,02:30 PM,05:00 PM,completed,paper jam & print head issue,,,,,,,,,,,
SHIJO,04-Jul-18,5396,Sandsoft ME,Sandsoft ME,L365,EPSON,REPAIR,08:00 AM,09:00 AM,completed,ink pad error,,,,,,,,,,,
SHIJO,04-Jul-18,5398,Kalon technology Trading FZCO,Kalon technology Trading FZCO,L805,EPSON,REPAIR,09:00 AM,10:00 AM,completed,lines on the print out ,,,,,,,,,,,
SHIJO,04-Jul-18,5399,Isbantbul Lighting,Isbantbul Lighting,LQ690,EPSON,REPAIR,10:00 AM,12:00 PM,completed,allignment issue,,,,,,,,,,,
SHIJO,04-Jul-18,5410 /5489 // SRV0054890001,Global Logistics Services LLC,Global Logistics Services LLC,L565,EPSON,REPAIR,12:00 PM,02:00 PM,completed,not working,,,,,,,,,,,
SHIJO,04-Jul-18,5417,Shuaa Alshams Autospare parts,Shuaa Alshams Autospare parts,LQ690,EPSON,REPAIR,02:00 PM,04:00 PM,completed,printing issue - leave space horizontal (paper 1 plus 1),,,,,,,,,,,
SHIJO,04-Jul-18,5427,Cash Customer,Cash Customer,L220,EPSON,REPAIR,04:00 PM,05:00 PM,completed,print quality not good,,,,,,,,,,,
SHIJO,05-Jul-18,5449 / SRV0055320001,Dubai Trust Contracting,Dubai Trust Contracting,L210,EPSON,REPAIR,08:00 AM,09:00 AM,COMPLETED,ink pad error,,,,,,,,,,,
SHIJO,05-Jul-18,5466,Technograph trading CO,Technograph trading CO,PTE100,BROTHER,REPAIR,09:00 AM,10:30 AM,pending,not working,,,,,,,,,,,
SHIJO,05-Jul-18,5525,Sasha Computers LLC / Hamriyah Free Zone Auhtority,Sasha Computers LLC / Hamriyah Free Zone Auhtority,L850,EPSON,REPAIR,10:30 AM,12:30 PM,completed,printing not clear (background some colours are appearing),,,,,,,,,,,
SHIJO,05-Jul-18,5486,Switch Made,Switch Made,L1800,EPSON,REPAIR,12:30 PM,02:30 PM,pending,two lights blinking,,,,,,,,,,,
SHIJO,05-Jul-18,5496 / SRV0054960001,Global Logistic Services Co LLC,Global Logistic Services Co LLC,L565,EPSON,REPAIR,02:30 PM,03:30 PM,completed,CR belt broken / Remark : ink leak due to overfilled ink tank,,,,,,,,,,,
SHIJO,05-Jul-18,5497,Cash Customer- Vivanta General Trading LLC,Cash Customer- Vivanta General Trading LLC,LQ-690,EPSON,REPAIR,03:30 PM,05:00 PM,completed,lines on printout (paper : 1 + 3),,,,,,,,,,,
SHIJO,08-Jul-18,6156,Ajman Independent Studio,Ajman Independent Studio,D600,BROTHER,REPAIR,08:00 AM,09:00 AM,PENDING,Display not working,,,,,,,,,,,
SHIJO,08-Jul-18,6158,George,George,L365,EPSON,REPAIR,09:00 AM,10:15 AM,PENDING,,,,,,,,,,,,
SHIJO,08-Jul-18,6161,Uniques Technical works LLC,Uniques Technical works LLC,LQ350,EPSON,REPAIR,10:15 AM,11:25 AM,PENDING,Line breaking,,,,,,,,,,,
SHIJO,08-Jul-18,6166,Global Logistic Services Co LLC,Global Logistic Services Co LLC,L565,EPSON,REPAIR,11:25 AM,12:45 AM,PENDING,"Paper feeder issue,ADF tray broken",,,,,,,,,,,
SHIJO,08-Jul-18,5587,Cash Customer -Xinny Trading ,Cash Customer -Xinny Trading ,LQ350,EPSON,REPAIR,12:45 PM,03:00 PM,pending,not printing,,,,,,,,,,,
SHIJO,08-Jul-18,5588,Cash Customer - Food Quest Restaurants Management LLC,Cash Customer - Food Quest Restaurants Management LLC,L565,EPSON,REPAIR,03:00 PM,05:00 PM,completed,error message 0XEA,,,,,,,,,,,
SHIJO,09-Jul-18,6170,Al Suwaidi Computer Co LLC,Al Suwaidi Computer Co LLC,DFX 9000,EPSON,REPAIR,08:00 AM,09:20 AM,PENDING,Ribbon jumping,,,,,,,,,,,
SHIJO,09-Jul-18,6171,Datacare LLc,Datacare LLc,FX 890II,EPSON,REPAIR,09:20 AM,10:45 AM,COMPLETED,"Font not changing, Faded printing",,,,,,,,,,,
SHIJO,09-Jul-18,6174,Al Mesbar Studies and Research Centre,Al Mesbar Studies and Research Centre,L365,EPSON,REPAIR,10:45 AM,11:55 AM,COMPLETED,printer ink pad is at end of its service life.,,,,,,,,,,,
SHIJO,09-Jul-18,6175,Sigma Paints Saudi Arabia LTD,Sigma Paints Saudi Arabia LTD,LQ-690,EPSON,REPAIR,11:55 AM,12:15 AM,PENDING,NOT PRINTING CONTINOUS BEEP SOUND HEADER NEW.,,,,,,,,,,,
SHIJO,09-Jul-18,5613,Kerry,Kerry,PT2430pc,BROTHER,REPAIR,12:15 PM,03:15 PM,Return,misfeeding the labels,,,,,,,,,,,
SHIJO,09-Jul-18,5618,Mega Speed System LLC,Mega Speed System LLC,LQ690,EPSON,REPAIR,03:15 PM,05:00 PM,pending,not loading paper,,,,,,,,,,,
SHIJO,10-Jul-18,6179,Alpha Data LLC,Alpha Data LLC,LQ 2190,EPSON,REPAIR,08:00 AM,09:45 AM,pending,"Side grey button broken, not able to feed. Any doubt speak to Umesh",,,,,,,,,,,
SHIJO,10-Jul-18,6181,Digital World Technology LLC,Digital World Technology LLC,L386,EPSON,REPAIR,09:45 AM,10:30 AM,PENDING,Ink mixing,,,,,,,,,,,
SHIJO,10-Jul-18,6185,Time Express,Time Express,L382 ,EPSON,REPAIR,10:30 AM,12:30 PM,COMPLETED,Paper Rolling,,,,,,,,,,,
SHIJO,10-Jul-18,5569,Qline General Trading,Qline General Trading,L382,EPSON,REPAIR,12:30 PM,01:30 AM,completed,not powering ON,,,,,,,,,,,
SHIJO,10-Jul-18,5574,Cash Customer - Golden Rays Electromechanical Works LLC,Cash Customer - Golden Rays Electromechanical Works LLC,L1300,EPSON,REPAIR,01:30 PM,04:00 PM,COMPLETED,two lights blinking,,,,,,,,,,,
SHIJO,10-Jul-18,5585,Cash customer- Golden Rays Electromechanical Works LLC,Cash customer- Golden Rays Electromechanical Works LLC,L565,EPSON,REPAIR,04:00 PM,05:00 PM,completed,scanning Pink,,,,,,,,,,,
SHIJO,11-Jul-18,6192,Ard Al Ghadeer Trading LLC,Ard Al Ghadeer Trading LLC,LQ-350,EPSON,REPAIR,08:00 AM,09:55 AM,PENDING,paper jam,,,,,,,,,,,
SHIJO,11-Jul-18,5497,Cash Customer- Vivanta General Trading LLC,Cash Customer- Vivanta General Trading LLC,LQ-690,EPSON,REPAIR,09:55 AM,10:45 AM,completed,lines on printout (paper : 1 + 3),,,,,,,,,,,
SHIJO,11-Jul-18,5503,Cash Customer,Cash Customer,L386,EPSON,REPAIR,10:45 AM,12:30 PM,COMPLETED,porous pad issue,,,,,,,,,,,
SHIJO,11-Jul-18,5502,Cash Customer,Cash Customer,L382,EPSON,REPAIR,12:30 PM,02:30 PM,completed,yellow missing,,,,,,,,,,,
SHIJO,11-Jul-18,5505 / SRV0055050001,NGS Technology LLC,NGS Technology LLC,LX350,EPSON,REPAIR,02:30 PM,05:00 PM,completed,not powering ON,,,,,,,,,,,
SHIJO,12-Jul-18,5513,3DB ENTERTAINMENT & PARTIES EVENTS,3DB ENTERTAINMENT & PARTIES EVENTS,L1455,EPSON,REPAIR,08:00 AM,09:20 AM,completed,print quality not good,,,,,,,,,,,
SHIJO,12-Jul-18,5515,Cash customer,Cash customer,L355,EPSON,REPAIR,09:20 AM,10:30AM,completed,paper jam error,,,,,,,,,,,
SHIJO,12-Jul-18,5523,Cash customer,Cash customer,L386,EPSON,REPAIR,10:30 AM,12:30 PM,completed,paper jam,,,,,,,,,,,
SHIJO,12-Jul-18,5561,Blue Bell Computers,Blue Bell Computers,L382,EPSON,REPAIR,12:30 PM,02:30 PM,completed,head side cover missing,,,,,,,,,,,
SHIJO,12-Jul-18,5562,Cash Customer -Elegant ,Cash Customer -Elegant ,L382,EPSON,REPAIR,02:30 PM,05:00 PM,completed,ink pad error,,,,,,,,,,,
SHIJO,15-Jul-18,6201,,Pioneer Road Construction,L3050,EPSON,REPAIR,08:00 AM,09:15 AM,PENDING,"Belt CR, 3.5 (1572337 / 1577172)",,,,,,,,,,,
SHIJO,15-Jul-18,16994,Essa Hamza trading llc,Essa Hamza trading llc,LQ-690 ,EPSON,REPAIR,09:15 AM,10:45 AM,PENDING,Not printing,,,,,,,,,,,
